Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	1672.97858	217.57115	61.93082	41.76722	0.44412	0.14042	0.77356	4.49841	6.0	16.13181	2.55278	77.35857	15.62924	24.41366	1045.0	226.91188	2162.69757	177.55421	0.81607	0.66687	9.0	1066.30156	6.33678	3.50808	2.8287	14.60006	24.39407
12	358.10457	86.49018	34.43239	14.29598	0.60157	0.49833	0.88612	3.86884	0.0	NaN	2.18809	33.03054	8.12721	11.18338	870.0	167.38877	404.12565	81.08528	0.93751	0.68444	5.0	151.3517	4.43909	2.7138	1.72529	10.07507	24.06586
13	2490.60997	291.99238	79.65212	54.13572	0.36709	0.13547	0.72116	4.33127	5.0	19.77358	4.18864	94.14772	19.8682	28.57374	1008.0	222.1576	3453.6328	229.30701	0.78532	0.59522	14.0	1842.99276	4.80444	2.57531	2.22913	13.60824	24.54856
14	2331.73466	279.6851	83.94271	44.41783	0.37458	0.31641	0.74139	4.56652	7.0	8.35157	5.04601	93.56856	15.81568	25.02241	1080.0	207.64393	3145.06684	220.17085	0.78721	0.60446	12.0	1651.67795	5.35628	2.69779	2.6585	14.42626	25.61823
15	2201.97671	292.11265	67.99362	55.44876	0.32428	0.04047	0.71636	5.15869	8.0	9.91422	4.6497	80.23467	16.36226	23.06359	1142.0	172.16852	3073.83677	209.2047	0.71618	0.63224	16.0	1710.10811	3.54217	1.93429	1.60788	11.67194	22.10835
16	319.11856	83.54744	31.01034	15.27756	0.57451	0.37134	0.86288	3.94208	4.0	7.87571	2.10995	29.94913	10.00272	10.7921	1001.0	236.81638	369.82969	76.29826	0.91323	0.68886	4.0	104.84208	6.49742	4.23088	2.26654	12.2233	28.79474
17	2410.29293	318.71759	70.55011	52.9066	0.29817	0.07846	0.71672	5.32263	8.0	13.58479	2.18809	99.84628	11.86176	20.41158	1166.0	142.23572	3362.95858	217.23439	0.68159	0.64183	16.0	1851.10263	4.09973	2.39954	1.70019	13.60574	24.19463
18	2727.84815	355.06091	79.09197	67.92934	0.27191	0.0228	0.66022	4.44351	9.0	13.54746	4.02887	88.68747	13.12856	23.75645	1182.0	136.9489	4131.73532	240.33134	0.67687	0.59348	14.0	1991.80401	4.9899	2.83259	2.1573	15.48464	31.23435
19	2006.75354	280.03831	91.23152	34.78635	0.32157	0.55672	0.71409	4.7238	6.0	14.5334	3.49053	96.72963	13.75373	20.66846	1166.0	153.7563	2810.21708	216.08255	0.77162	0.54009	11.0	1203.09457	6.5659	3.34972	3.21618	15.21809	27.73032
20	2826.82766	372.76717	79.37135	65.5813	0.25564	0.03556	0.66409	4.93322	11.0	11.70291	3.46685	103.55287	14.10447	19.62077	1213.0	74.06754	4256.70551	246.59691	0.66153	0.58416	15.0	1929.17236	5.73204	3.32773	2.40697	15.91505	28.23345
21	1832.83099	250.53505	80.10951	35.9398	0.36694	0.44209	0.75811	5.65174	8.0	8.85762	3.55565	87.42793	15.13376	22.09424	1092.0	194.5816	2417.62113	195.56215	0.78058	0.60223	11.0	1177.20161	6.32301	3.36103	2.96197	13.9175	27.44965
22	837.85722	154.55244	40.34605	33.57248	0.44079	0.03303	0.77343	4.78067	5.0	13.33097	3.00081	48.36022	13.65391	15.46584	1123.0	174.88282	1083.30297	126.38052	0.81772	0.6592	8.0	533.39505	4.70166	2.55771	2.14395	11.34177	22.6131
23	2766.83416	338.14991	75.68061	63.72055	0.30407	0.02902	0.69936	4.55292	6.0	26.30346	2.76117	120.75805	13.12856	24.2772	1010.0	220.09089	3956.24943	234.38997	0.69315	0.63287	15.0	1933.37385	5.11796	2.79695	2.32101	13.60199	24.87226
24	1595.3974	229.22723	78.33161	30.77227	0.38155	0.53672	0.76524	4.64585	7.0	11.57679	2.72395	85.76314	13.97922	18.12992	1106.0	191.63246	2084.82326	182.26613	0.79513	0.60349	13.0	1173.09782	3.4749	2.15968	1.3154	12.69013	23.78672
25	2371.89318	326.01812	102.77872	41.73114	0.28043	0.51401	0.6654	5.3516	10.0	12.02348	3.53221	116.19875	11.49361	21.22817	1123.0	188.2817	3564.63056	247.64184	0.7596	0.48602	15.0	1688.90519	4.95744	2.6835	2.27394	14.20456	24.95081
26	300.26067	71.97799	21.92756	18.30174	0.7283	0.03197	0.92784	4.12283	3.0	9.97257	1.9797	20.47352	6.98961	13.12856	879.0	176.99435	323.61319	67.1013	0.93225	0.838	6.0	179.19885	3.20981	1.80074	1.40907	8.56656	16.83079
27	2207.44843	326.23264	80.41874	53.31118	0.26064	0.15164	0.64315	4.9608	8.0	18.08423	2.26624	107.97349	13.49556	20.47848	987.0	224.83772	3432.23447	230.38677	0.7062	0.52262	14.0	1549.47403	4.89611	2.32472	2.57139	14.81366	23.03792
28	329.57346	89.2184	33.07566	14.4219	0.5203	0.46308	0.8314	4.95845	4.0	5.3149	2.50068	28.85968	7.31742	11.18338	1135.0	130.82049	396.40662	77.78236	0.87182	0.68454	4.0	105.33062	6.32979	4.11078	2.21901	9.97368	27.58458
29	538.0851	102.16385	27.48105	27.04599	0.64784	2.5E-4	0.8888	5.70595	4.0	13.07684	1.64107	36.51341	16.83321	19.30955	1045.0	209.48986	605.4068	92.66991	0.90707	0.78738	9.0	405.20045	2.85374	1.52196	1.33177	8.58956	13.82012
30	1080.95795	170.72023	56.81669	29.75237	0.46607	0.32444	0.7664	5.11981	5.0	9.37723	2.31313	68.08829	15.62924	19.57091	918.0	215.14879	1410.4337	147.25221	0.86254	0.62646	8.0	690.12076	5.76819	3.16679	2.6014	13.30473	24.91592
31	1298.55655	171.37682	53.56632	34.30847	0.55561	0.1749	0.83669	4.90038	6.0	10.23459	4.01151	58.67552	16.87958	26.84593	1075.0	194.98205	1552.01447	149.54367	0.8726	0.72968	9.0	963.90221	4.72703	2.20559	2.52144	13.87923	23.20221
32	285.01802	82.69473	22.79309	21.30066	0.52375	0.00457	0.79073	5.50701	3.0	12.52995	1.66712	26.29236	5.66115	10.00272	1122.0	133.50281	360.4496	73.36962	0.88723	0.66535	5.0	125.26332	4.69905	2.65696	2.04209	9.33645	18.60619
33	317.65292	70.2986	25.70165	16.06939	0.80774	0.19176	0.98665	2.94245	0.0	NaN	5.47024	13.92764	11.49361	13.42296	965.0	225.31755	321.95213	67.45922	0.95961	0.87716	3.0	80.31704	6.53072	4.50586	2.02486	14.47827	40.54133
34	910.35752	168.8371	42.63382	33.7321	0.40132	0.0529	0.71625	5.31601	5.0	13.36759	3.62598	56.56327	15.0301	17.16657	962.0	209.23671	1271.00253	131.38688	0.77819	0.6627	7.0	447.89942	7.09293	3.77304	3.31989	12.75938	28.03346
