Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	280.52339	83.83781	33.50989	12.77097	0.50153	0.55704	0.80805	4.10238	0.0	NaN	2.34439	31.2623	7.50204	8.50323	956.0	186.52078	347.16113	76.63745	0.91412	0.6002	5.0	115.68781	4.29136	2.55163	1.73973	9.69896	21.39872
12	319.21627	71.83931	25.52341	16.60949	0.77727	0.16403	0.97756	3.15758	0.0	NaN	5.15765	15.02629	10.62789	14.25606	1201.0	52.48809	326.54447	68.43757	0.95265	0.85646	5.0	145.97769	3.91227	2.77279	1.13947	9.6864	24.75403
13	2184.68217	280.84658	89.01013	41.44722	0.34806	0.41425	0.75627	5.07867	9.0	12.43503	3.82048	99.72601	13.76794	23.78933	1134.0	176.65786	2888.77536	223.83417	0.797	0.54796	19.0	1787.98242	2.95001	1.62961	1.3204	10.92122	19.69118
14	255.50981	68.45451	25.10561	13.40062	0.68519	0.30972	0.9653	3.53255	3.0	10.65137	1.25034	27.97556	10.00272	10.00272	1105.0	161.48994	264.69448	64.59033	0.94355	0.76963	5.0	119.00992	4.04376	2.74168	1.30209	8.72524	18.33096
15	2536.53334	317.78365	82.03291	52.7491	0.31564	0.17218	0.69306	5.32707	8.0	13.78293	2.77419	107.52604	15.00407	22.54082	985.0	223.39651	3659.89713	227.30111	0.71527	0.61695	15.0	1994.24675	4.65	2.16998	2.48003	13.31813	21.44757
16	2525.00365	300.10118	80.88836	52.70667	0.35232	0.16315	0.71592	4.75186	7.0	18.49623	4.77808	93.75548	15.62924	26.8532	954.0	218.35751	3526.91478	221.19028	0.73705	0.64854	17.0	2017.99011	3.64342	1.83211	1.81131	12.49854	22.07119
17	765.1615	115.261	33.81714	30.04592	0.72377	0.01385	0.91924	3.79912	4.0	16.87689	1.95366	40.49196	22.59277	22.81655	1171.0	125.74975	832.3855	107.43231	0.93208	0.83309	9.0	628.95474	2.44101	1.31195	1.12906	10.35358	17.5478
18	1407.79555	184.41652	51.41201	43.99406	0.52018	0.02389	0.87057	4.11543	4.0	18.3293	4.0636	61.37232	20.04447	21.91664	1189.0	115.60709	1617.08886	161.64307	0.87651	0.67707	10.0	1048.42075	4.02385	2.3283	1.69555	13.84668	27.69497
19	2949.45283	380.30825	95.39286	53.72156	0.25626	0.26877	0.68011	4.87881	10.0	14.60038	3.25088	120.52512	13.76794	21.67455	1135.0	186.55294	4336.72943	248.27141	0.65282	0.60131	17.0	2245.06651	4.57309	2.36349	2.2096	14.14872	24.49232
20	683.1834	126.67876	39.46813	26.76345	0.53498	0.13692	0.79527	4.26419	3.0	17.88832	3.54263	41.4075	10.62789	14.82061	1095.0	191.04973	859.06014	110.11782	0.86927	0.708	7.0	440.3758	4.28496	2.34432	1.94064	12.5144	23.52968
21	3591.89146	411.99039	122.96913	56.33804	0.26592	0.42645	0.64243	4.42437	8.0	19.60022	4.45433	130.6443	17.50475	21.26496	1062.0	214.08877	5591.12138	299.57242	0.72713	0.50296	21.0	2797.31946	3.75054	2.36088	1.39849	13.85546	26.46848
22	3094.64885	377.64825	105.52697	59.18976	0.27268	0.27183	0.69374	4.74525	10.0	14.53434	3.56347	125.87048	15.00407	21.74656	1031.0	222.62075	4460.82023	278.91878	0.73857	0.49988	21.0	2419.18448	3.77468	2.20432	1.57035	12.12951	22.37034
23	1396.94982	184.49237	48.15905	43.09644	0.51574	0.01224	0.80176	4.48976	5.0	18.91351	3.12585	59.76496	23.13128	23.66579	1111.0	184.08965	1742.35218	156.49011	0.84822	0.71683	11.0	1065.7153	3.60236	1.94266	1.6597	11.4296	20.10814
24	2680.65456	293.02819	76.96866	53.2193	0.39231	0.12468	0.77415	5.06492	9.0	10.95902	4.79297	98.8641	17.07526	28.27122	986.0	224.0067	3462.71977	222.57893	0.75958	0.67996	17.0	2153.61061	3.66462	2.09297	1.57165	11.71213	21.63824
25	592.60688	130.50562	40.07222	22.54814	0.43724	0.26941	0.75239	5.11209	5.0	9.35502	3.00081	50.45025	13.88102	14.3789	918.0	238.95188	787.63464	108.42282	0.83079	0.63348	7.0	344.42527	5.31947	2.52659	2.79287	11.13505	19.15353
26	268.50515	86.40132	36.52994	11.64807	0.45198	0.66491	0.73811	4.12526	4.0	5.22334	1.87551	34.48621	5.34145	8.12721	1062.0	216.63564	363.77171	79.10732	0.91558	0.53917	5.0	98.39326	4.60561	3.33401	1.2716	11.20423	20.07624
27	2123.51615	250.38875	81.8404	37.53429	0.42563	0.42566	0.79532	4.45031	6.0	16.30535	4.1157	90.56298	21.88094	23.49175	975.0	217.52011	2670.00424	203.73764	0.81369	0.64287	10.0	1460.75399	6.42367	3.45965	2.96403	16.57164	30.10407
28	731.94034	114.98903	36.9092	26.40046	0.69562	0.10438	0.92952	3.26733	4.0	11.37428	3.82916	40.48276	20.66846	23.05512	782.0	102.12248	787.43922	107.78542	0.93735	0.79171	8.0	572.67419	3.12405	1.71524	1.40882	11.19486	20.09945
29	392.98679	84.98089	33.38231	15.55233	0.68383	0.41386	0.95444	3.08494	0.0	NaN	1.71922	31.84685	9.23052	12.65872	766.0	89.97222	411.74698	80.68373	0.94943	0.75861	5.0	170.69814	4.24866	2.91785	1.33082	10.688	25.78967
