Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgLobeRadius_(microns)	LongestPathLength_(microns)	AvgConcavity	StdDevConcavity	LobeCount	AvgLobeDepth_(microns)	AvgNeckDepth_(microns)	NonLobeAreaRatio	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness
16	724.51444	130.39836	41.79197	26.81438	0.53544	0.17369	0.85752	4.67882	3.0	19.64916	2.39648	46.04265	1006.0	229.76945	7.0	2.82954	1.54135	0.80904	844.89229	113.9174	0.87361	0.70158
17	546.29268	99.57431	31.59361	22.77476	0.69237	0.09992	0.92951	4.16277	4.0	10.50912	0.93775	36.92405	1150.0	129.63024	7.0	1.82613	0.72575	0.89054	587.72142	92.58424	0.9298	0.80087
18	2131.62602	283.97243	75.27446	45.40918	0.33218	0.2175	0.69889	5.64272	12.0	10.97289	2.50068	104.94189	1184.0	116.60617	16.0	1.909	2.27967	0.9124	3049.9957	210.57299	0.74153	0.60411
19	511.70359	101.09662	37.51783	18.5859	0.62915	0.36711	0.91797	4.29961	3.0	13.36784	2.60487	39.84458	1009.0	185.40496	9.0	1.54255	0.46684	0.86748	557.43154	93.45409	0.9244	0.73626
20	3242.3853	362.45568	110.39635	48.23922	0.31014	0.46152	0.70907	5.5992	12.0	13.28816	3.67287	119.46328	1102.0	203.78175	18.0	2.4423	2.13085	0.90893	4572.69738	271.41959	0.74884	0.55309
21	3538.15134	402.75152	111.30873	54.46611	0.2741	0.37655	0.67979	6.21536	14.0	14.63013	2.88025	131.33612	1125.0	172.62387	20.0	2.61535	2.53087	0.90796	5204.77882	275.73826	0.68464	0.58478
22	2446.15224	262.40027	69.65098	50.74836	0.44644	0.09391	0.7894	5.21652	9.0	15.86835	3.64682	86.51239	986.0	224.78657	12.0	2.90751	2.2433	0.89467	3098.75264	205.74074	0.78407	0.72619
23	915.04756	150.5869	55.04174	23.33824	0.50708	0.48334	0.83781	5.33963	5.0	9.88993	3.43843	56.46521	1113.0	170.75714	11.0	1.68935	1.02546	0.90614	1092.19452	135.20514	0.89785	0.62902
24	644.19739	126.2367	49.64269	18.81463	0.50799	0.5607	0.81779	4.57584	4.0	13.03796	3.75102	45.22135	1054.0	187.07752	11.0	1.50293	0.56132	0.85272	787.73235	114.44612	0.9066	0.61805
25	404.12565	81.99372	27.54871	19.45885	0.75538	0.11175	0.96771	3.91574	4.0	8.29786	3.36029	24.10426	939.0	218.90409	7.0	1.58181	0.34252	0.82544	417.60953	77.35085	0.94338	0.84878
26	247.39994	68.74488	24.20646	14.04699	0.65785	0.24618	0.91309	4.64261	3.0	8.8936	1.9797	24.72943	964.0	161.44659	6.0	1.95414	0.67409	0.74526	270.94788	63.98143	0.93071	0.75945
27	586.84204	111.2066	38.72602	20.84913	0.59631	0.30313	0.86492	5.07941	5.0	5.95765	3.12585	39.21941	1069.0	200.0275	8.0	1.62079	0.95243	0.87862	678.49336	99.99722	0.8992	0.73749
28	905.9606	129.68433	40.09143	30.48417	0.67693	0.07145	0.90046	3.71089	4.0	12.54092	2.57883	43.06849	1127.0	162.47769	10.0	1.27893	0.62916	0.93033	1006.11263	119.32039	0.92008	0.79963
29	2597.50394	333.65883	103.99179	42.84562	0.2932	0.50377	0.68063	5.78476	10.0	15.66539	3.06333	117.24377	1060.0	212.0731	19.0	2.13907	1.90684	0.90494	3816.32971	247.82292	0.74274	0.53148
30	4104.66985	430.80292	97.53653	70.62499	0.27793	0.09739	0.73642	5.95104	12.0	14.12696	2.65697	133.63686	1001.0	225.49945	23.0	2.15533	2.01248	0.92759	5573.82683	284.60748	0.66064	0.63679
31	2906.75387	329.56	93.93596	47.00963	0.33632	0.35932	0.73605	5.78902	10.0	14.57893	3.78228	104.6109	1137.0	181.77734	19.0	2.06015	2.18921	0.9204	3949.11665	244.15643	0.74086	0.61275
32	692.17266	129.16104	38.93873	25.4184	0.52139	0.16193	0.80564	6.08631	4.0	13.52906	3.0477	43.22938	922.0	219.67476	9.0	1.89193	1.19317	0.88622	859.15785	110.53773	0.85581	0.71187
33	500.2716	110.62047	37.02685	19.6741	0.51374	0.31322	0.84321	5.76488	5.0	8.26373	3.3134	38.81797	1047.0	235.805	6.0	3.34728	1.20878	0.76582	593.29085	97.53602	0.88172	0.66082
34	253.65333	69.37005	22.8753	15.35582	0.66238	0.14343	0.89641	4.2648	3.0	8.64945	2.81326	23.94337	848.0	212.47823	4.0	2.44645	0.82126	0.78351	282.96612	65.32333	0.94166	0.74699
