Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
11	449.65818	101.93631	29.04182	21.97453	0.54379	0.0739	0.82326	6.00247	4.0	13.01995	1.56292	34.46399	14.43316	14.86011	1132.0	141.67569	546.19497	88.4717	0.86791	0.72191	8.0	301.92173	3.22691	1.97599	1.25092	8.31077	16.73903
12	353.80536	104.81622	45.87936	12.02514	0.40469	0.7594	0.77223	4.56848	3.0	13.66255	3.54263	40.54559	6.52696	8.3408	1032.0	159.70911	458.15889	95.2541	0.90877	0.49001	6.0	167.18061	4.09457	2.54737	1.54719	9.31089	17.33429
13	268.50515	90.02667	29.0867	17.96464	0.41631	0.20047	0.73871	6.33671	4.0	5.00461	2.34439	35.35732	4.37619	6.52696	773.0	133.60389	363.47858	77.02458	0.85558	0.56873	5.0	94.5826	4.97236	2.72583	2.24653	8.80696	20.0447
14	724.22131	144.01342	38.86094	30.95676	0.43881	0.04998	0.76618	5.82445	5.0	10.349	4.00109	50.94594	13.12856	15.93876	1042.0	216.93547	945.23974	113.74839	0.78985	0.70338	9.0	471.9359	3.89318	2.32534	1.56784	10.50035	20.78066
15	852.02507	163.50094	43.98472	29.25518	0.40052	0.14945	0.75387	6.58023	8.0	7.38855	1.87551	52.94173	9.39836	14.43316	848.0	198.29523	1130.20344	125.99568	0.77061	0.67445	10.0	590.6527	4.26754	2.14848	2.12576	10.96719	17.3098
16	374.61744	85.86501	32.33446	15.7496	0.63851	0.38006	0.88729	4.8076	4.0	6.9236	2.96956	26.47546	11.27041	12.00912	961.0	195.23832	422.20187	79.57125	0.9267	0.74351	6.0	205.48265	3.68583	2.27494	1.41089	9.91381	21.27883
17	735.36017	152.14062	47.3168	27.45731	0.39923	0.2462	0.71971	5.36003	5.0	11.29825	2.06306	54.66554	9.37755	13.83872	1101.0	180.599	1021.74612	127.34842	0.83704	0.5698	10.0	487.86252	3.39845	2.02276	1.37569	10.34191	18.19585
18	984.12804	189.87295	63.51374	26.50649	0.34303	0.49468	0.70508	6.22236	7.0	11.47796	2.00947	72.18331	10.91812	15.05608	1140.0	154.64475	1395.7773	148.6875	0.78309	0.55939	12.0	692.27037	3.68214	2.02703	1.65511	10.34488	18.30914
19	591.43437	114.83195	36.72455	23.05385	0.56363	0.18892	0.87446	5.08758	4.0	12.64033	2.34439	37.23664	17.16657	18.03265	1147.0	148.61359	676.34375	101.32544	0.88238	0.7239	7.0	387.12423	4.40361	2.63741	1.7662	11.16252	20.31066
20	969.66706	169.89894	50.20769	28.38452	0.42213	0.26584	0.79775	6.62077	9.0	7.8422	3.09112	55.6033	12.65872	16.30243	1046.0	210.70596	1215.50365	130.64371	0.76895	0.71393	11.0	661.39423	4.16816	2.18982	1.97834	10.32911	18.85612
21	299.28358	81.38156	30.09775	14.33464	0.56786	0.39717	0.82986	5.73251	4.0	4.84276	2.89141	27.12285	7.60552	10.75583	1127.0	132.38202	360.64501	73.21677	0.89967	0.70157	6.0	142.9487	3.20443	1.90749	1.29693	8.50351	19.32866
22	343.74131	83.3199	28.1123	17.864	0.62222	0.18038	0.86843	5.53185	4.0	8.50874	2.50068	26.17589	11.40828	13.12856	1073.0	179.70531	395.82036	76.24631	0.9151	0.74303	6.0	199.52238	3.75813	2.19487	1.56326	9.1708	17.19626
23	735.94642	150.34096	45.61611	28.4713	0.40917	0.19299	0.76849	5.01625	5.0	9.27365	3.18837	50.59274	9.37755	12.1386	1051.0	214.42248	957.64882	124.25652	0.8265	0.59899	10.0	515.12341	3.16195	1.93889	1.22306	10.81262	20.85874
24	319.41169	84.91805	33.75456	12.95231	0.55662	0.55251	0.88232	5.20753	0.0	NaN	3.43843	27.16728	8.22282	10.3484	898.0	222.43651	362.01294	77.37135	0.91113	0.6705	5.0	120.37785	4.9494	3.4222	1.5272	9.74798	22.15884
25	839.51828	168.60417	48.54632	28.5871	0.37111	0.23527	0.73373	5.97286	9.0	6.51048	2.32702	55.06699	9.29382	13.76794	1187.0	102.18121	1144.17586	125.49692	0.74433	0.66984	9.0	523.23328	4.62913	2.52331	2.10583	11.87219	21.54271
26	584.49701	139.63723	37.32441	27.8678	0.37669	0.08073	0.71393	6.31797	6.0	6.94071	2.60487	50.42803	7.90784	11.67913	1122.0	179.62182	818.7062	111.43187	0.79801	0.59153	10.0	408.52257	3.24961	2.03338	1.21623	9.07717	15.1646
27	722.65796	137.80615	38.10841	28.2924	0.4782	0.08372	0.79433	6.3586	6.0	9.8588	2.96956	43.61781	12.50339	18.12992	1082.0	193.65949	909.77126	112.19356	0.81414	0.72145	8.0	463.33749	4.35576	2.31553	2.04023	10.89571	23.27496
28	725.10069	170.80147	43.92831	28.60301	0.31234	0.16364	0.66348	6.37383	8.0	6.99504	2.50068	57.84502	9.29382	11.87822	1116.0	215.32534	1092.87848	126.86031	0.74274	0.56618	8.0	346.47717	6.37298	3.32561	3.04736	10.5921	19.6983
29	414.38513	86.49018	25.29076	22.31257	0.69611	0.01553	0.90736	5.04617	3.0	10.586	3.43843	25.04202	16.25441	16.25441	1071.0	205.40204	456.69325	78.6975	0.9099	0.8408	7.0	266.55096	3.20861	1.80723	1.40138	8.80983	18.12523
30	1124.92713	198.73259	56.39436	33.59345	0.35793	0.22675	0.7301	5.61113	7.0	7.8284	4.01895	64.67207	11.67913	16.26643	1156.0	150.1366	1540.7779	148.14405	0.74544	0.64412	12.0	813.91844	3.67272	2.12146	1.55126	11.38337	21.52592
31	358.49541	84.81618	26.26431	19.67271	0.62623	0.07907	0.88559	4.53481	3.0	13.14158	1.66712	27.24312	6.98961	11.87822	1115.0	171.81676	404.80962	78.41047	0.92448	0.73273	5.0	162.39285	5.35553	3.40155	1.95398	10.83423	24.04343
32	814.21157	139.15074	39.34636	30.33381	0.52842	0.06473	0.8478	5.72606	5.0	12.74242	2.81326	44.92178	16.87958	20.64007	1086.0	198.0404	960.38468	117.00113	0.84082	0.74742	10.0	591.92292	3.49366	2.04225	1.45141	9.69893	19.3629
33	689.33909	141.03926	41.05238	25.39525	0.43547	0.19934	0.78016	6.54208	7.0	10.00752	2.50068	42.97963	13.71104	15.00407	1091.0	195.61953	883.58517	112.96341	0.80094	0.67884	9.0	476.03969	3.85188	2.2211	1.63078	10.71853	19.07408
34	343.54589	82.14541	29.00462	16.47189	0.63978	0.26242	0.91754	4.33643	3.0	12.04906	1.56292	31.28451	6.98961	11.94385	976.0	197.43607	374.42203	76.07136	0.92606	0.74602	7.0	236.26108	2.32782	1.48478	0.84304	8.81091	17.72413
35	361.5244	83.79338	30.4103	16.65912	0.64704	0.28982	0.88644	4.41865	3.0	9.81781	3.33424	22.86694	13.05393	13.05393	1141.0	133.22162	407.8386	77.25852	0.92201	0.76112	5.0	187.99269	4.27452	2.23737	2.03715	11.76201	26.31124
36	449.75589	95.72905	31.62237	19.4877	0.61674	0.20206	0.868	5.4721	3.0	14.14777	2.0839	35.72734	6.73328	14.26976	865.0	184.23355	518.1524	86.10599	0.89948	0.76229	7.0	302.99653	3.31068	1.98752	1.32316	10.20318	20.35041
37	297.62252	71.76346	23.29441	17.37035	0.72622	0.0814	0.92471	4.71538	3.0	7.80849	3.85521	18.69226	14.59473	14.59473	1053.0	197.65627	321.85442	67.12843	0.93541	0.82997	5.0	133.86174	4.01234	2.60138	1.41096	9.34848	20.82123
38	816.55659	171.07343	46.66807	29.23864	0.35062	0.1903	0.68472	5.91061	6.0	11.34435	2.86536	62.57823	9.8848	15.62924	1105.0	218.47197	1192.54197	136.79621	0.79963	0.54834	9.0	499.29451	5.31741	2.88946	2.42794	10.95796	20.4414
39	341.39628	88.03089	25.70284	20.41809	0.5536	0.05117	0.8319	5.57881	4.0	10.95348	2.26624	31.51205	13.75373	14.63485	901.0	184.36919	410.37905	79.32826	0.90114	0.68173	7.0	208.02309	3.34845	2.15824	1.19021	8.10322	16.92548
40	833.65572	168.83171	56.34002	26.09804	0.36753	0.41818	0.70664	5.65029	6.0	8.87202	3.12585	61.48878	9.37755	13.52449	1136.0	169.65553	1179.74205	134.89497	0.79899	0.57571	11.0	581.1749	3.25096	1.91108	1.33988	10.08039	17.19857
41	924.13453	177.78021	58.45701	25.12114	0.36743	0.47366	0.74087	6.96981	8.0	11.34421	2.30531	61.08195	10.47975	15.52889	1056.0	203.87741	1247.35688	141.17956	0.79412	0.58264	11.0	629.05245	4.11414	2.07965	2.03449	11.37163	19.35793
42	968.006	162.55398	45.65357	31.21333	0.46035	0.13171	0.8016	5.59223	7.0	9.42515	2.23275	52.27213	14.3789	17.37027	1059.0	192.42141	1207.5892	128.5741	0.79096	0.73584	9.0	686.3101	4.54084	2.47197	2.06887	12.15635	21.32279
43	278.86233	70.33002	25.81858	14.35066	0.70846	0.27873	0.96844	3.83137	3.0	8.01381	3.64682	23.28678	6.87687	12.02538	1025.0	185.23229	287.9493	66.56777	0.94651	0.79081	6.0	183.00951	2.71136	1.74474	0.96662	8.80044	18.19045
44	853.19758	167.78288	56.90387	25.81771	0.38086	0.43373	0.7485	6.10217	7.0	9.64394	2.32206	67.83854	10.7921	13.42296	1029.0	211.97406	1139.87666	135.76001	0.80914	0.58172	10.0	554.20713	4.17559	2.36315	1.81244	11.33821	21.403
45	327.22843	84.81079	34.15444	13.0016	0.57169	0.5578	0.9193	4.55074	3.0	10.36407	3.43843	30.65014	11.07804	11.07804	792.0	112.43665	355.95497	78.10522	0.92093	0.67406	5.0	138.94262	5.02644	3.62321	1.40323	9.59046	21.67604
46	833.75343	177.03476	51.9158	29.33632	0.3343	0.2662	0.6972	5.82984	6.0	11.17018	1.82341	63.45315	8.12721	13.00894	1159.0	148.75147	1195.86408	132.68002	0.74946	0.59516	10.0	505.74332	4.50385	2.46414	2.0397	11.47457	20.11168
47	1026.33845	220.26033	56.787	39.49974	0.26584	0.12101	0.62613	5.42201	5.0	10.92943	2.87578	77.48805	8.75238	12.45642	1150.0	160.57397	1639.17116	155.10565	0.70419	0.5361	14.0	739.26854	2.89168	1.68115	1.21053	9.93329	18.49724
48	322.24526	81.01534	29.43809	15.4789	0.61697	0.32127	0.89864	4.94873	3.0	10.24506	3.33424	25.94836	7.73292	10.936	1027.0	202.09156	358.59312	74.27023	0.91674	0.73412	5.0	140.11513	4.92422	3.1424	1.78181	9.02415	20.19006
49	641.26611	128.73738	47.86124	19.71551	0.48623	0.5039	0.82048	5.59272	6.0	8.20739	2.70907	43.84154	10.7921	14.3789	1157.0	136.51007	781.57666	112.85399	0.87662	0.63272	7.0	378.91665	4.74433	2.34424	2.40009	12.64913	22.43597
50	438.2262	97.56013	33.05203	18.72724	0.57858	0.26416	0.84767	5.73808	5.0	10.04346	1.93803	34.43258	13.97922	14.5007	1088.0	174.29859	516.97989	87.15939	0.89339	0.7249	7.0	272.60894	3.80732	2.22141	1.58592	9.03312	16.48464
51	678.20023	122.25814	31.96408	29.20049	0.57018	0.00813	0.86309	6.38106	6.0	9.77465	3.07375	36.92405	12.50339	19.12652	1085.0	180.98619	785.77816	102.91377	0.84177	0.80468	8.0	456.49783	3.91641	2.093	1.82341	10.45979	20.53058
52	309.73847	98.33699	33.19027	15.59652	0.4025	0.40736	0.7544	6.41966	3.0	12.79937	3.12585	28.77082	9.5223	9.5223	945.0	207.70412	410.57446	80.91546	0.82284	0.59449	5.0	113.34278	6.39531	3.35508	3.04023	7.94781	18.08743
53	681.52234	133.85901	33.90404	29.51542	0.47796	0.01897	0.80422	6.60585	7.0	8.16397	2.63464	39.56341	9.39836	18.12992	1057.0	186.96791	847.43273	108.34906	0.80943	0.72952	7.0	395.91807	5.75776	3.0215	2.73625	11.02316	20.6156
54	1124.92713	201.49223	60.43336	30.86514	0.34819	0.34367	0.7433	5.64198	6.0	9.67876	4.2199	65.77072	9.5428	15.46584	1202.0	82.43179	1513.4193	148.78516	0.73842	0.63858	11.0	736.23955	4.44507	2.67076	1.77431	11.60475	20.92945
55	834.33968	166.16632	48.91368	27.75632	0.37972	0.26302	0.72273	5.59103	6.0	8.04586	3.54263	52.38859	10.7921	12.75101	1146.0	173.47046	1154.43534	129.54661	0.77962	0.62474	8.0	383.31357	6.29047	3.54576	2.74471	11.79045	23.22818
56	876.06155	169.45688	52.67687	25.43502	0.38338	0.38672	0.77273	6.49544	7.0	10.72463	2.23275	57.95229	12.8882	14.10447	895.0	227.05726	1133.72097	131.52719	0.77617	0.63638	9.0	540.33241	5.38233	2.66931	2.71302	12.02939	21.35644
57	826.42523	167.12629	44.95674	31.016	0.37181	0.12605	0.71539	5.87671	6.0	9.50152	3.02165	54.55828	9.37755	11.87822	1176.0	132.77424	1155.21702	124.97249	0.74777	0.66494	8.0	433.63386	6.13257	3.45751	2.67506	12.16668	22.06504
58	965.36785	184.14455	54.3077	28.10055	0.35775	0.33364	0.72636	6.0753	7.0	9.58976	3.61705	54.2549	8.84124	15.44055	1164.0	143.86104	1329.04185	140.00203	0.76028	0.61892	9.0	521.76764	6.06987	3.4772	2.59268	12.35522	22.89126
59	913.09338	183.25504	50.38543	33.77437	0.34167	0.14436	0.67786	5.88777	8.0	6.76338	2.93048	71.58956	10.17703	12.64328	1067.0	217.96559	1347.02037	135.56402	0.73976	0.62436	10.0	586.4512	4.65298	2.52494	2.12804	11.8604	19.19663
60	1078.61293	213.52214	52.39322	35.86069	0.2973	0.13101	0.67999	6.01294	9.0	7.01562	3.57736	57.67112	10.91812	13.97922	1163.0	148.64723	1586.21272	147.35848	0.69013	0.6242	10.0	627.87994	5.65211	3.18079	2.47131	12.11413	22.50143
61	1196.45034	206.56943	57.24574	32.94681	0.35235	0.25237	0.7487	6.10498	7.0	12.31743	2.50068	64.29284	13.76794	18.75509	1031.0	219.10043	1598.03555	152.24292	0.73701	0.64868	12.0	842.44956	4.30887	2.42787	1.881	11.1347	18.75861
62	301.23776	73.57614	24.54102	16.30753	0.69927	0.15007	0.93226	5.65322	3.0	9.13467	2.91746	22.89835	11.67913	11.67913	1019.0	212.96948	323.12464	67.81803	0.92174	0.82306	6.0	177.44008	3.28498	1.96948	1.31551	8.65845	18.48397
63	283.06383	79.08239	32.26283	12.35928	0.56877	0.55362	0.86143	4.83823	0.0	NaN	2.96956	25.92614	8.12721	9.37755	1032.0	153.45358	328.59636	73.58462	0.93048	0.65693	7.0	176.07215	2.57177	1.6819	0.88987	8.24923	16.34714
64	384.97463	84.91805	27.49387	18.98127	0.67088	0.12563	0.90098	4.9752	4.0	10.41336	2.26624	27.28374	14.43316	14.82061	1027.0	202.72888	427.28275	78.4277	0.92357	0.78651	6.0	234.4046	3.90988	1.9764	1.93348	9.92064	17.28224
65	269.57995	68.02546	22.96679	16.22635	0.73207	0.11161	0.94876	3.88061	3.0	8.71049	2.70907	18.40189	12.50339	12.50339	1085.0	207.87977	284.13863	64.93905	0.95463	0.80331	4.0	103.37644	5.24678	3.45488	1.7919	10.31489	24.79138
66	825.15501	162.06749	50.84284	26.69541	0.39478	0.32238	0.74301	6.09797	6.0	7.42963	2.96956	54.95591	9.37755	15.44055	1110.0	187.18707	1110.56387	128.86076	0.79511	0.62446	11.0	575.80089	3.45032	2.12127	1.32905	9.79868	19.04249
67	906.15602	165.00484	48.36354	29.53776	0.41823	0.20853	0.76512	5.57401	5.0	13.19077	1.62544	56.24148	8.12721	18.65061	1052.0	205.16579	1184.33439	132.90506	0.80546	0.64466	9.0	596.61297	4.41369	2.71891	1.69478	11.87064	23.16114
68	687.3849	132.18501	38.00504	27.39781	0.49436	0.09989	0.78489	5.85659	5.0	11.40995	2.43816	41.59061	8.77468	15.00407	1088.0	205.71339	875.76843	112.18498	0.8487	0.68634	7.0	400.51041	5.51376	2.70609	2.80766	11.32063	20.72614
69	918.76052	152.58269	41.17808	34.09436	0.49591	0.03481	0.79505	5.1641	7.0	7.23388	3.12585	49.38302	11.27041	18.12992	968.0	216.99078	1155.60785	128.87824	0.84465	0.69511	7.0	511.11733	6.0611	3.21108	2.85002	12.4411	25.01494
70	996.92795	186.96163	58.45949	27.88676	0.3584	0.39596	0.69984	6.15401	8.0	7.85742	2.89141	59.837	10.91812	14.86011	949.0	208.37226	1424.50384	145.10719	0.77613	0.59497	9.0	557.23612	6.01407	2.78291	3.23116	12.34523	20.95738
71	762.71877	127.54987	43.64722	23.74551	0.58913	0.29511	0.88554	4.26988	3.0	19.24719	2.39648	48.27517	9.46053	16.83321	886.0	183.18843	861.30745	115.64981	0.9067	0.71661	7.0	512.8761	4.12608	2.45067	1.67541	13.88324	25.47392
72	567.98414	109.95626	33.03205	23.39499	0.59035	0.11015	0.85548	6.08053	5.0	6.91057	2.68823	32.52565	8.12721	16.21831	982.0	230.41267	663.93467	95.74678	0.87077	0.77857	8.0	395.23411	3.69948	1.98129	1.71819	9.93941	16.37859
73	277.29898	74.90232	23.14847	17.90202	0.62111	0.06325	0.88356	5.62425	3.0	10.02186	2.70907	23.71583	13.05393	13.05393	825.0	161.9012	313.84226	68.76993	0.91813	0.73682	6.0	160.04783	3.48148	1.94288	1.5386	7.86384	14.89446
