Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
12	754.02264	142.53554	49.41738	23.42046	0.46639	0.40091	0.78785	5.05114	5.0	9.22814	2.12558	50.77585	9.37755	12.1386	882.0	187.10425	957.06256	124.65621	0.87456	0.60977	9.0	488.35107	4.03625	2.32237	1.71388	10.37279	18.84044
13	1119.06458	189.46231	50.8341	38.93416	0.39176	0.06788	0.7424	5.03067	5.0	12.29592	3.25088	58.50542	13.18797	15.12084	1129.0	173.48487	1507.36132	146.10661	0.77116	0.65876	10.0	692.27037	4.28576	2.37291	1.91285	12.08482	22.328
14	931.07189	165.69285	54.2735	29.60735	0.42617	0.29302	0.78241	4.92526	5.0	13.60953	2.43816	63.49758	14.17358	15.12084	1112.0	181.74983	1190.00153	139.2621	0.84048	0.60329	10.0	657.77899	3.74901	2.20748	1.54153	11.50211	21.48358
15	1092.48765	146.45126	41.80078	36.16031	0.64009	0.02072	0.89291	4.90952	5.0	15.2457	3.50095	43.28301	23.05512	24.91284	1181.0	119.11339	1223.51581	130.84011	0.8934	0.80194	11.0	889.93627	2.77226	1.50367	1.2686	10.78528	17.71796
16	1357.37755	212.24039	59.51917	36.15639	0.37866	0.21242	0.72874	5.63022	6.0	15.34078	2.60487	63.61404	14.28345	17.07526	1181.0	135.20355	1862.63232	162.55782	0.76591	0.6455	12.0	990.18601	4.20043	2.13304	2.06739	11.64639	19.69209
17	1074.60685	173.73882	54.31006	29.50906	0.44737	0.29608	0.78333	5.06062	6.0	10.67448	2.50068	64.83296	14.82061	18.1407	1165.0	148.69432	1371.83853	142.68781	0.82128	0.66326	9.0	727.64113	4.87327	2.45587	2.4174	13.6488	21.66135
18	566.02996	106.87484	31.90169	24.59228	0.62273	0.06477	0.87481	5.39369	4.0	8.30111	3.36029	32.24448	15.10791	17.50475	1132.0	145.51289	647.03096	95.04247	0.88929	0.78743	7.0	370.22053	3.92755	2.10581	1.82173	10.43583	22.32225
19	546.4881	103.38277	30.74325	25.49025	0.64253	0.0343	0.89231	4.91875	3.0	16.00847	2.50068	37.61206	16.87958	16.87958	1100.0	182.97268	612.44187	93.82903	0.90759	0.78004	8.0	397.57913	2.95495	1.52231	1.43264	9.8316	18.51584
20	1676.88695	247.76241	82.67691	34.95949	0.34328	0.48531	0.68095	5.1893	7.0	10.8158	3.61705	85.39153	13.81045	16.55225	1151.0	168.97929	2462.56741	193.17193	0.77967	0.56471	14.0	1262.99037	3.83028	2.01112	1.81916	11.88927	20.47935
21	1377.31025	209.90441	64.56807	33.88741	0.39282	0.32271	0.75969	5.85425	7.0	14.27065	3.08119	71.87073	12.50339	22.38422	1141.0	161.40322	1812.996	168.38764	0.80221	0.61041	13.0	1001.91113	3.98325	2.2993	1.68396	11.08956	19.11097
22	1147.10714	168.79267	46.22939	36.69994	0.50595	0.05145	0.78079	4.86615	5.0	17.86069	2.9383	51.64696	22.93615	24.81853	1157.0	149.26487	1469.15699	142.30637	0.84308	0.71181	10.0	850.2663	3.87587	2.39672	1.47915	11.53738	22.29799
23	1646.59707	218.10746	59.3877	44.70826	0.43497	0.07647	0.77112	4.41263	5.0	18.43591	3.6885	67.19115	20.00543	21.51165	1067.0	216.04629	2135.33897	175.94487	0.80669	0.66841	10.0	1170.55738	4.80349	2.80133	2.00216	14.81201	27.18384
24	547.36748	101.64594	35.78303	20.4338	0.66575	0.25825	0.93149	3.97438	0.0	NaN	3.59473	33.2803	10.31056	15.74137	1096.0	170.3379	587.62371	94.27267	0.92746	0.77396	6.0	337.48791	4.43973	2.41344	2.02629	11.89633	22.52494
25	885.24623	148.41563	39.79926	33.53469	0.50503	0.02877	0.77969	4.84863	4.0	16.57541	4.53248	40.85818	19.38026	19.54093	1006.0	226.99339	1135.38203	126.241	0.85059	0.69803	8.0	599.0557	4.77089	2.90843	1.86246	11.63824	22.44936
26	426.30566	96.49289	38.44113	15.31518	0.57536	0.52712	0.86021	4.06797	3.0	13.34256	2.0839	36.25445	8.22282	11.27041	1098.0	173.47046	495.58155	89.03495	0.92271	0.67579	7.0	252.2854	3.27625	2.24236	1.03388	9.95744	21.57884
27	914.94985	140.14212	46.04641	28.11178	0.58542	0.20881	0.86551	4.69262	4.0	16.08202	3.82916	51.06622	22.81655	24.2772	1104.0	187.47266	1057.11688	125.073	0.89247	0.73499	9.0	596.41755	4.05173	2.62544	1.42628	9.7218	20.31243
28	1420.30234	228.60968	84.47108	28.33002	0.34151	0.63646	0.73533	4.8613	5.0	10.71966	3.18837	90.47794	11.25306	16.40996	1186.0	125.30762	1931.51738	185.24435	0.81031	0.52012	11.0	1033.56894	4.4379	2.27171	2.16619	14.22627	22.66595
29	1473.06536	242.20634	56.57437	48.98536	0.31554	0.02046	0.67916	4.61128	5.0	23.57639	3.37592	72.41085	18.75509	20.47848	1062.0	203.67621	2168.95097	179.18574	0.73981	0.57653	10.0	877.72261	5.7486	3.32935	2.41925	13.97933	24.35621
30	1639.36658	232.03892	54.88356	47.84801	0.38262	0.01859	0.73646	5.31139	7.0	11.81988	3.97429	79.22488	16.25441	21.33835	1081.0	212.79333	2226.0132	175.74095	0.75738	0.66702	10.0	1031.61476	5.61903	3.38165	2.23737	12.94414	27.44866
31	979.82883	133.6759	38.44501	33.58998	0.68905	0.01801	0.90505	5.12727	5.0	14.65715	2.50068	41.17997	20.96883	26.99836	1128.0	170.20282	1082.61901	119.99203	0.89763	0.85518	10.0	795.25597	2.9878	1.51619	1.47161	10.5711	16.37403
32	575.31234	110.00069	39.76723	20.18198	0.59748	0.34855	0.85507	4.90313	4.0	6.54072	4.68877	38.67929	13.14344	15.13376	1082.0	180.11385	672.82622	99.61063	0.90555	0.72862	10.0	455.22761	2.28205	1.39938	0.88267	8.92896	15.93267
33	1513.02846	232.28486	54.74711	48.70877	0.35238	0.01353	0.72621	4.5632	5.0	17.34354	4.18864	72.76786	14.39249	16.98346	1205.0	101.68087	2083.45533	166.21335	0.71556	0.68822	11.0	969.66706	5.08803	2.82453	2.26349	13.15418	24.18849
34	1257.12781	201.18345	62.41856	33.51458	0.39031	0.30519	0.76397	5.07662	6.0	18.43151	1.51083	77.53248	17.24607	23.13128	1126.0	171.6712	1645.52227	164.48627	0.81759	0.58389	10.0	805.51544	5.00872	2.91981	2.08892	12.93086	24.45197
35	1104.99444	204.25186	60.61599	31.15884	0.33284	0.33871	0.68324	5.26096	5.0	17.90359	2.9383	69.59377	13.26185	17.60494	1204.0	84.24963	1617.28428	159.03949	0.77864	0.54898	10.0	705.36341	4.7904	2.90709	1.88331	13.12957	24.81809
36	500.66244	98.91773	32.18984	21.48589	0.64299	0.14714	0.88482	4.66631	4.0	7.19596	3.59473	34.05335	12.56576	15.05608	1127.0	159.75919	565.83454	90.23516	0.91222	0.77269	7.0	324.88341	3.65653	2.04433	1.6122	9.91104	19.66179
37	1682.84722	232.91003	66.78964	38.99246	0.38983	0.24168	0.78694	6.11303	7.0	19.0461	1.96482	83.9987	23.13128	26.25713	1133.0	180.6682	2138.46567	181.83937	0.78073	0.63956	13.0	1258.69116	4.03622	2.3223	1.71392	12.00538	21.7805
38	1506.48194	227.10578	70.40106	33.90542	0.36704	0.38869	0.74203	5.20094	8.0	10.75209	3.6338	78.52926	14.25606	17.50475	1214.0	62.79331	2030.20377	175.04398	0.77076	0.61784	9.0	885.53936	7.0893	3.68149	3.40781	15.67941	28.22427
39	789.88195	142.40987	50.86121	21.28337	0.48943	0.49276	0.87489	5.18566	5.0	10.97233	2.37564	58.9789	12.02538	18.00011	959.0	207.19315	902.8339	125.20366	0.87918	0.6332	9.0	557.0407	3.62963	2.03407	1.59557	11.35685	22.29889
40	1041.38568	156.72595	52.7695	26.97386	0.53277	0.34302	0.8428	5.48481	6.0	11.80428	3.54263	50.3744	15.00407	20.56419	991.0	224.3992	1235.63177	135.99044	0.8677	0.70763	11.0	787.73235	3.3765	1.72677	1.64973	10.55293	18.2977
41	704.87487	113.99226	37.05122	25.53715	0.68167	0.12665	0.9149	4.62503	0.0	NaN	2.0318	41.14855	9.46053	20.41158	1206.0	62.21736	770.4378	104.9489	0.92067	0.8042	8.0	511.50817	3.63997	1.89906	1.74091	10.46633	17.1264
42	538.67135	115.38128	42.93467	19.01329	0.50847	0.4517	0.84065	4.717	3.0	16.117	3.54263	46.76588	8.75238	12.02538	1120.0	162.64686	640.77757	105.27636	0.91242	0.61076	10.0	411.16072	2.17284	1.39299	0.77985	8.86705	16.30443
43	1833.61266	261.605	71.47311	39.30199	0.33669	0.28693	0.74723	5.65419	9.0	12.11504	3.71629	86.20901	15.62924	20.6306	1176.0	140.6165	2453.87128	189.90684	0.72593	0.6389	14.0	1377.60337	4.0699	2.3549	1.715	11.92961	21.9829
44	749.82114	126.16085	45.18353	22.79466	0.592	0.35313	0.86516	4.14516	4.0	8.69184	3.51658	43.00184	14.25606	16.25441	1039.0	223.35398	866.68146	113.60618	0.90049	0.73007	8.0	525.96914	3.42996	1.67056	1.7594	11.90732	21.44831
45	1431.14807	208.15457	73.67268	28.54973	0.41507	0.54593	0.77567	4.8709	5.0	12.53158	3.3134	81.39076	15.62924	19.58089	1145.0	144.96551	1845.04465	176.4952	0.8479	0.57734	15.0	1148.47507	2.58051	1.44349	1.13702	10.43261	19.15811
46	1399.9788	240.8043	73.06475	29.97178	0.30339	0.50685	0.72842	5.984	8.0	13.82478	2.50068	76.59091	12.87303	16.68161	1120.0	221.68446	1921.94187	179.65766	0.74607	0.54505	11.0	871.56693	6.07914	3.28652	2.79261	12.35655	20.95741
47	749.82114	125.75021	37.68142	29.35763	0.59587	0.05981	0.86225	4.81321	4.0	12.27316	3.90731	36.37092	17.29134	18.84863	1092.0	191.59593	869.61274	113.19702	0.90017	0.73536	7.0	476.62595	4.51435	2.27853	2.23582	12.18086	20.3421
48	585.18098	109.11656	32.03801	25.68469	0.61762	0.04731	0.87431	4.4635	4.0	9.83262	4.53248	30.4134	18.12992	18.30157	780.0	110.28599	669.30868	97.70968	0.89546	0.77024	7.0	387.02652	3.75347	2.20554	1.54793	11.05166	21.90109
49	674.19415	124.25393	45.95387	20.30575	0.54875	0.45332	0.84569	4.78506	4.0	14.07378	2.34439	45.57837	16.87958	18.58763	1008.0	219.16888	797.21015	111.51697	0.89749	0.68126	8.0	475.84428	3.5723	1.99028	1.58203	11.28271	19.8173
50	667.54992	111.63026	35.58376	25.70644	0.67318	0.09869	0.9152	5.26847	3.0	14.7686	3.75102	31.42319	11.87822	18.1407	1100.0	188.80413	729.3999	102.1275	0.91487	0.80428	9.0	495.87468	2.93331	1.58574	1.34756	9.57406	15.86233
51	326.25134	84.00251	23.23697	20.95573	0.581	0.0106	0.82649	5.81862	3.0	11.77223	2.81326	28.47125	6.2517	11.47659	1041.0	187.3446	394.74556	75.28698	0.89625	0.72331	6.0	183.49806	4.08607	2.29082	1.79525	8.27412	18.97316
52	956.3786	164.68845	63.90682	21.67388	0.44311	0.62994	0.8297	4.71898	4.0	8.74547	5.0795	61.3501	15.44055	16.50495	956.0	217.5362	1152.67657	145.97097	0.88635	0.56404	10.0	655.8248	3.81205	2.12687	1.68518	11.221	18.72774
53	1692.22731	253.20044	76.08363	37.20091	0.3317	0.37714	0.71664	5.1386	9.0	11.27407	3.5079	81.39076	15.62924	18.75509	1185.0	129.11623	2361.34057	194.39739	0.76776	0.56271	14.0	1263.67433	3.68952	2.0273	1.66223	12.28112	22.55529
54	929.01999	135.59584	43.77046	29.69962	0.63495	0.13652	0.87615	4.06135	4.0	6.94256	4.14175	49.12406	11.94385	20.6306	995.0	209.57338	1060.34129	121.9498	0.89936	0.78501	8.0	673.31476	3.60908	2.1141	1.49498	12.76576	25.03162
55	794.27887	119.49851	39.38108	26.37736	0.69897	0.14487	0.91936	4.7075	5.0	9.0173	4.50122	32.34254	20.19985	21.38409	958.0	215.46693	863.9456	108.65768	0.90928	0.8454	9.0	604.42971	3.00828	1.75574	1.25254	10.32349	19.70942
56	551.95982	108.21943	32.78922	23.61273	0.59225	0.10049	0.84909	5.35957	4.0	12.41375	2.10995	36.87962	16.13374	16.61117	972.0	207.07004	650.05995	95.78239	0.88508	0.75604	6.0	327.9124	5.24551	2.75321	2.4923	11.36115	21.24173
57	614.59148	111.40272	39.98489	21.36709	0.62231	0.30885	0.89436	3.33741	5.0	6.14964	4.00109	41.58141	13.75373	14.59473	1207.0	63.914	687.18948	99.81608	0.89599	0.77517	5.0	264.10823	4.89635	3.15327	1.74308	15.18773	39.54943
58	1286.04976	196.21351	59.50465	33.65574	0.41977	0.2655	0.78871	5.29353	6.0	15.3266	2.81326	69.65121	11.89467	22.20013	1027.0	217.76823	1630.57274	157.71137	0.80377	0.64974	10.0	842.9381	4.77124	2.86065	1.91059	13.58121	27.09134
59	387.41736	89.2184	31.15334	17.5147	0.61162	0.27005	0.87974	4.73903	3.0	13.65515	1.87551	34.79879	6.2517	13.12856	996.0	215.23243	440.3758	82.98056	0.93008	0.70703	6.0	233.72064	3.81225	2.08495	1.7273	10.54612	18.61702
60	1337.73798	223.42522	84.47555	32.84786	0.33676	0.54364	0.61071	4.41871	5.0	11.86718	3.18837	94.79129	11.89467	16.83321	1020.0	227.43131	2190.44701	189.23446	0.84697	0.46944	12.0	984.42116	3.47152	1.69088	1.78064	13.75995	22.14511
61	645.07678	113.65746	34.90812	25.07728	0.62752	0.10189	0.87839	5.09617	6.0	8.54372	2.55278	36.41535	11.67913	15.93876	878.0	182.26903	734.38307	101.19641	0.89036	0.79157	7.0	407.25235	4.16277	2.20336	1.95941	10.90227	22.0724
