Object	Area_(microns^2)	Perimeter_(microns)	Length_(microns)	Width_(microns)	Circularity	Eccentricity	Solidity	MarginRoughness	BranchCount	AvgBranchLength_(microns)	AvgEndpointDist_(microns)	LongestPathLength_(microns)	MinCoreWidth_(microns)	MaxCoreWidth_(microns)	AvgConcavity	StdDevConcavity	ConvexHullArea_(microns^2)	ConvexHullPerimeter_(microns)	ConvexHullConvexity	ConvexHullRoundness	LobeNumber	NoneLobeArea_(microns^2)	AvgLobeLength_(microns)	AvgApicalLobeLength_(microns)	AvgBasalLobeLength_(microns)	AvgBasalLobeWidth_(microns)	AvgEquatorLobeWidth_(microns)
13	632.96082	123.50848	50.04565	17.29403	0.52143	0.61881	0.88825	3.27347	3.0	18.18176	1.77131	50.45945	8.95107	12.02538	998.0	222.69935	712.5939	114.68204	0.92854	0.60478	9.0	471.54507	2.65967	1.46585	1.20716	10.54488	18.97936
14	1013.83166	153.54265	49.67727	29.98615	0.5404	0.21706	0.8433	4.66705	4.0	14.15748	3.82916	57.55465	13.12856	19.45072	1111.0	179.23448	1202.21519	136.39477	0.88832	0.68483	9.0	725.78466	4.11521	2.49662	1.61859	12.78962	21.40761
15	686.01697	122.07503	41.56061	23.11033	0.57848	0.27841	0.86583	4.85433	5.0	7.643	4.43871	36.96467	11.89467	14.39249	1118.0	171.114	792.32469	106.48483	0.87229	0.76027	9.0	513.65777	2.99477	1.61915	1.37562	10.42421	18.93596
16	622.01738	106.88785	32.18135	26.09303	0.68416	0.04272	0.91151	3.91735	3.0	13.74453	4.27199	32.17784	18.98294	18.98294	1015.0	216.4024	682.40173	96.39847	0.90187	0.84115	6.0	362.5992	4.41942	2.71355	1.70587	12.72748	26.54019
17	598.46944	104.67754	37.05354	21.92002	0.68635	0.23186	0.92537	3.47368	3.0	15.86852	2.50068	35.37033	19.29943	19.29943	1138.0	159.18229	646.73784	97.59365	0.93233	0.7896	6.0	355.17329	4.40045	2.72893	1.67153	12.6176	26.21069
18	1006.01492	157.50281	55.67571	26.83327	0.50961	0.38814	0.83592	4.03721	4.0	18.63958	3.43843	57.20145	15.67918	17.50475	1045.0	199.69226	1203.48541	139.63372	0.88655	0.64839	7.0	563.19639	5.53502	3.07298	2.46205	13.76332	27.83209
19	465.38938	96.05083	32.12494	20.1981	0.6339	0.18781	0.90004	5.09861	3.0	12.16373	2.39648	36.36172	8.84124	13.46657	924.0	205.91989	517.0776	87.29538	0.90885	0.76744	7.0	297.23168	3.26449	1.87393	1.39056	9.45838	18.1468
20	1356.10733	227.69414	61.35171	38.04837	0.3287	0.19754	0.66438	5.58017	6.0	17.26839	2.0839	71.20113	17.20069	19.12652	1049.0	190.94764	2041.14721	174.78325	0.76762	0.55783	15.0	1100.30439	2.90127	1.74068	1.16059	10.06298	17.10085
21	872.25089	132.73434	41.46172	28.74574	0.62214	0.12301	0.89083	4.56854	4.0	11.87783	4.53248	45.43969	20.04447	21.70159	1076.0	199.26114	979.14486	116.07302	0.87448	0.81356	11.0	733.30827	2.1503	1.12942	1.02088	9.65638	18.33897
22	1119.25999	172.99337	54.36068	31.13559	0.46998	0.256	0.81519	5.10919	5.0	11.761	5.00136	49.74923	15.74137	18.65061	970.0	223.38532	1373.01104	142.01418	0.82092	0.69739	9.0	751.97075	4.47627	2.37932	2.09695	13.45417	25.99529
23	1339.59446	193.5037	59.287	33.89204	0.44958	0.25745	0.78035	4.71714	7.0	14.34781	2.41137	65.68567	13.83872	21.25577	1087.0	190.72755	1716.65463	155.60745	0.80416	0.69522	13.0	1118.86916	2.62266	1.67802	0.94464	10.99175	19.90904
24	253.75104	63.81936	22.35187	15.13338	0.78291	0.13791	0.98896	3.14234	3.0	6.39598	4.37619	16.42832	12.50339	12.50339	1094.0	164.21632	256.58461	61.41949	0.9624	0.84529	4.0	131.02817	3.81541	2.40515	1.41026	11.9849	30.62962
25	378.81894	75.69759	24.36478	20.11919	0.83076	0.03578	0.98752	2.80486	3.0	5.19621	6.46009	13.76675	17.60494	17.60494	1113.0	163.8719	383.6067	71.8218	0.9488	0.92285	7.0	272.60894	1.97796	1.44995	0.52801	8.96935	22.28872
26	1395.7773	183.41212	59.92373	32.89372	0.5214	0.28826	0.82429	4.14527	5.0	12.98252	4.68877	62.09936	19.85837	22.81655	1000.0	214.1775	1693.30211	155.70131	0.84892	0.7235	9.0	1048.12763	4.67774	2.56195	2.1158	14.21119	25.72664
27	1465.73716	201.85305	66.03646	34.28648	0.45206	0.33101	0.77601	4.7616	5.0	12.37176	4.43871	74.12165	15.82803	19.8682	1152.0	148.73466	1888.81842	169.38265	0.83914	0.64199	11.0	1133.81868	3.85285	1.9798	1.87305	13.96478	24.06309
28	703.60465	119.16371	39.9444	23.94924	0.62266	0.22199	0.90579	4.89215	5.0	12.03328	2.43816	44.18935	12.28264	18.75509	1087.0	191.67159	776.78891	108.11894	0.90731	0.75637	10.0	567.88643	2.47654	1.37455	1.10199	9.45753	15.76667
29	358.88625	80.92648	31.14567	15.25736	0.68863	0.37569	0.94059	3.27162	3.0	8.25362	4.58458	24.31879	11.25306	12.65872	1003.0	183.25392	381.5548	75.81969	0.9369	0.78452	6.0	216.71922	2.84653	2.00965	0.83688	10.60844	24.37384
30	524.30809	101.2353	29.70563	23.96326	0.64288	0.04476	0.87351	4.74142	4.0	12.19502	3.12585	34.24947	16.87958	16.87958	1107.0	184.41258	600.22821	90.49595	0.89392	0.80452	9.0	398.16538	2.57257	1.67024	0.90232	8.22059	16.17767
31	310.71556	72.42005	26.03891	15.58912	0.74448	0.22306	0.97159	2.97251	0.0	NaN	2.34439	24.97918	7.90784	13.3646	1085.0	157.72127	319.80253	68.82495	0.95036	0.82429	4.0	141.38535	4.95161	2.66966	2.28195	12.29238	27.44438
32	1233.38445	164.47392	53.42152	31.36713	0.57295	0.23742	0.86887	4.9328	6.0	9.21729	4.0636	52.07982	18.12992	23.92857	1091.0	172.79757	1419.52066	144.19186	0.87669	0.74546	10.0	898.92553	4.23062	2.37575	1.85487	11.46614	21.13699
33	710.05346	118.48872	39.76769	25.43356	0.63555	0.17591	0.89385	3.41019	4.0	9.86959	3.67287	38.67009	11.67913	13.75373	1177.0	119.31052	794.37658	107.71808	0.9091	0.769	11.0	582.54283	1.6565	1.11881	0.53769	8.70964	17.39841
34	1267.485	181.60707	48.28875	38.47064	0.48293	0.04994	0.82535	4.83304	5.0	16.78273	4.0636	57.31792	17.06381	20.7816	1177.0	125.84912	1535.69702	147.30456	0.81112	0.73404	9.0	784.99649	5.4268	3.46688	1.95992	13.51661	26.04597
35	1164.59711	177.58408	53.2867	31.9134	0.46406	0.2228	0.81934	5.1826	7.0	9.16674	2.90257	59.93887	15.22388	19.25888	1178.0	124.65151	1421.37714	145.00725	0.81656	0.69599	10.0	855.93344	4.03915	2.28002	1.75913	12.85397	24.4911
36	648.00806	111.44715	31.29218	29.52714	0.65562	0.00336	0.87046	4.49322	5.0	10.76333	2.62571	33.73156	14.3789	17.90214	1069.0	208.91386	744.44713	101.8485	0.91387	0.78502	8.0	486.20146	3.04614	1.83766	1.20848	10.82621	19.85326
37	410.47676	81.03375	23.70242	22.61274	0.78554	0.00221	0.96133	4.23526	3.0	11.09343	2.60487	24.22454	19.29943	19.29943	1099.0	155.17087	426.98963	76.58184	0.94506	0.87952	8.0	314.72164	2.33144	1.38559	0.94585	8.11545	15.58738
38	524.21038	104.34274	37.31534	19.86246	0.60505	0.31186	0.87038	3.26107	4.0	8.57903	2.10995	37.07574	12.51901	14.14598	1164.0	137.93477	602.28011	94.2809	0.90357	0.74109	7.0	367.09383	3.11474	2.00454	1.11019	11.54137	22.82328
39	1459.48377	212.36066	55.15017	42.3451	0.40669	0.06668	0.77354	4.82708	7.0	14.43394	3.79567	60.55484	16.23035	24.38162	1152.0	148.35768	1886.76652	168.28563	0.79245	0.64761	13.0	1186.09315	3.03772	1.85676	1.18096	12.22137	22.20111
40	652.79581	108.12518	32.86819	26.63555	0.70167	0.04294	0.91734	5.15693	4.0	12.71752	2.96956	30.04337	19.39034	19.73993	1019.0	197.47911	711.61681	98.86062	0.91432	0.83935	9.0	520.30201	2.72361	1.5222	1.20141	9.54454	14.9975
41	1547.32442	191.33782	63.56842	34.137	0.53112	0.30507	0.8292	4.14995	5.0	15.16434	3.25088	65.7485	18.58763	24.38162	1189.0	105.6409	1866.05215	164.10059	0.85765	0.72206	9.0	1111.73638	5.07662	2.63556	2.44106	14.92018	28.41009
42	961.16635	146.6972	40.87601	37.00576	0.56126	0.00983	0.84351	3.88779	4.0	12.86366	5.31394	39.80935	18.76551	20.44028	1199.0	101.05939	1139.48582	129.69544	0.8841	0.71806	9.0	730.96325	2.89588	1.95746	0.93843	11.97161	24.46582
43	684.64904	112.0409	40.1456	22.37036	0.68537	0.27681	0.9198	4.54314	4.0	6.58975	3.75102	38.12076	16.21831	18.73424	976.0	223.9174	744.34942	103.68403	0.92541	0.8003	9.0	536.71717	2.81613	1.54591	1.27022	10.18229	15.77082
44	969.17851	140.932	48.54957	27.30439	0.61319	0.26979	0.874	4.49056	4.0	15.88225	3.12585	52.0484	15.05608	16.07306	1212.0	54.55273	1108.90281	126.75634	0.89941	0.75801	9.0	718.94501	3.36396	1.96601	1.39796	12.06129	23.10958
45	861.99142	131.97049	48.50428	24.20649	0.62196	0.36145	0.90986	3.43943	0.0	NaN	3.90731	44.92178	15.00407	19.01379	1001.0	213.01408	947.38934	119.17108	0.90301	0.76273	10.0	643.90427	2.48928	1.54211	0.94717	10.61858	22.26579
46	828.184	134.3455	50.1625	22.28	0.57662	0.44952	0.894	4.29036	5.0	10.7097	3.37592	53.406	18.22667	20.0152	1065.0	197.97475	926.38184	121.89587	0.90733	0.70042	10.0	638.23713	2.94591	1.58654	1.35936	10.28782	15.92517
47	998.97985	176.50384	50.86968	31.00928	0.40296	0.20991	0.74481	5.22063	4.0	21.54995	1.87551	68.63761	15.00407	16.89116	1063.0	198.77877	1341.25552	145.75431	0.82579	0.59091	11.0	755.97683	3.15584	2.08247	1.18536	11.07609	18.58036
48	578.92758	109.46438	35.78497	22.47952	0.60714	0.18843	0.86257	4.40986	3.0	16.73784	2.39648	36.02692	8.77468	15.0301	1084.0	172.11043	671.16516	99.71603	0.91095	0.73165	8.0	425.52399	2.87946	1.96503	0.91444	9.62528	17.62097
49	998.78443	160.34368	55.53587	27.38616	0.48818	0.37062	0.80533	4.55217	6.0	8.08902	4.42829	55.12982	11.25306	16.21831	1110.0	191.64812	1240.2241	136.42958	0.85086	0.67432	10.0	739.75709	3.34819	1.61489	1.73329	11.80979	21.22368
50	858.37617	132.12218	50.39274	22.673	0.61793	0.43996	0.91244	3.96027	4.0	9.83722	1.71922	50.11545	16.13374	19.38026	1067.0	193.67757	940.74511	122.42117	0.92658	0.71974	12.0	705.85196	2.14077	1.21417	0.9266	8.95761	16.49271
51	932.14669	135.47557	39.71217	32.45141	0.63822	0.03969	0.87243	4.18502	4.0	13.78015	2.81326	46.84172	18.30157	20.04447	945.0	220.44047	1068.45116	121.95773	0.90022	0.78755	9.0	716.89311	3.38581	1.86039	1.52542	11.69535	18.39687
52	775.42098	118.79749	38.52391	27.45492	0.69045	0.1065	0.91502	3.74043	5.0	7.74735	3.43843	39.63005	16.25441	20.6968	1141.0	153.30036	847.43273	110.03008	0.9262	0.80487	8.0	554.10942	3.6356	2.12561	1.50999	11.45231	20.92687
53	1087.89531	143.3124	44.33779	33.91534	0.66562	0.06851	0.89877	4.18288	3.0	19.86929	4.27199	42.26021	25.63196	25.63196	1120.0	151.49257	1210.42277	130.83917	0.91296	0.79859	10.0	911.92087	2.73888	1.46429	1.27459	11.68298	17.29805
54	766.33401	138.84735	57.09902	20.2147	0.49952	0.60411	0.83739	2.97265	3.0	17.88705	4.48038	48.32499	10.91812	13.75373	1189.0	121.10326	915.14527	125.64766	0.90493	0.60999	9.0	528.705	3.00984	1.78197	1.26762	11.84181	21.46247
55	1278.42844	187.89018	53.84406	36.01113	0.45507	0.14584	0.7979	5.13876	6.0	11.62118	4.48038	61.3501	17.16657	21.48438	1170.0	147.72271	1602.23705	148.94496	0.79272	0.72416	9.0	810.40091	5.90774	3.40127	2.50646	13.31426	24.95659
56	1026.53387	151.57829	57.38717	25.0229	0.56145	0.46307	0.88419	3.32009	4.0	17.2297	3.12585	54.2457	18.75509	22.54082	979.0	231.06925	1160.98186	136.00926	0.89729	0.69734	11.0	819.09703	2.47277	1.32696	1.15655	11.31304	20.83689
57	1320.15031	202.05456	52.32039	41.77101	0.40635	0.04904	0.74688	4.60789	4.0	21.43063	3.82916	68.2714	18.20522	19.54093	1076.0	200.22487	1767.56118	164.51944	0.81423	0.61291	9.0	877.6249	5.34378	2.95258	2.39121	13.76327	27.44427
58	1563.935	204.70693	66.97041	37.91879	0.46899	0.26469	0.7804	4.03167	3.0	24.341	7.18945	62.11395	23.50006	23.50006	1098.0	190.20252	2004.01768	169.48126	0.82792	0.6842	10.0	1141.73313	4.17258	2.32289	1.84969	14.92882	27.8205
59	1174.66117	168.54134	53.68213	32.42972	0.51965	0.21647	0.83134	4.15015	5.0	20.29961	2.5632	64.01167	21.48438	22.02337	1181.0	122.38464	1412.97414	142.3988	0.84489	0.72796	9.0	862.18683	4.29934	2.08492	2.21442	13.51621	22.05262
60	1936.89139	238.594	85.91658	35.75602	0.42756	0.49666	0.75462	4.13828	7.0	11.88303	3.79567	85.93704	12.64328	21.74656	1067.0	218.26818	2566.72552	198.77756	0.83312	0.616	11.0	1466.81196	4.50443	2.37746	2.12697	15.29201	27.03459
61	411.16072	96.50591	34.99376	16.79275	0.55477	0.39143	0.83758	4.36766	3.0	15.48009	1.14614	37.49178	17.06381	17.06381	1088.0	190.09997	490.89151	87.94377	0.91128	0.66805	7.0	271.24101	2.94912	1.68717	1.26195	9.83393	19.28117
62	687.97116	110.1838	38.63458	23.74383	0.71211	0.20403	0.92572	3.30536	4.0	5.48134	7.03316	25.59134	15.93876	17.50475	1159.0	142.00704	743.17691	101.74123	0.92338	0.83519	3.0	124.38393	11.44079	7.83478	3.606	16.9716	48.66148
63	407.93631	84.12818	29.56563	18.40829	0.7243	0.19472	0.9741	2.90701	3.0	11.26914	2.50068	27.93113	14.43316	14.43316	952.0	208.04567	418.78205	79.11112	0.94036	0.81908	6.0	222.38636	3.61234	2.47799	1.13435	9.82981	21.45162
64	750.79824	133.25224	50.73415	20.07649	0.53135	0.53176	0.87427	3.97062	5.0	6.22472	3.81354	48.49889	12.65872	15.0301	1024.0	208.18742	858.76701	118.93911	0.89259	0.66694	8.0	471.64278	3.99889	2.44423	1.55465	12.55483	24.23267
65	279.93714	77.02377	24.22156	16.99836	0.59295	0.11562	0.87749	4.5155	3.0	12.64155	0.93775	30.17285	4.37619	11.32231	821.0	185.47237	319.02085	70.58167	0.91636	0.70613	5.0	141.09222	4.06878	2.51745	1.55133	9.83595	20.69975
66	1228.88983	171.07343	51.5217	33.0571	0.52766	0.17369	0.83718	4.68354	5.0	10.21953	6.06415	49.36461	15.81568	25.17036	986.0	238.43448	1467.88677	143.34204	0.8379	0.75158	8.0	762.71877	5.89058	3.226	2.66458	14.19358	28.06134
67	627.00056	104.37416	30.51605	27.56808	0.72326	0.01025	0.92225	3.96001	4.0	11.39459	4.37619	28.8911	23.06359	23.59136	928.0	221.1651	679.86129	96.6956	0.92643	0.84268	7.0	460.60162	3.50575	1.60924	1.89651	11.53457	19.29648
68	613.12584	120.27537	39.86767	22.64128	0.53261	0.26241	0.82134	5.32008	5.0	11.98593	2.5632	38.93824	16.25441	18.47162	859.0	166.53828	746.49903	106.94416	0.88916	0.67367	8.0	417.80495	3.87358	2.23124	1.64234	10.24154	19.10238
